2026-02-12 00:04:30,282 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 00:36:36,071 - LabInterpretationAgent - ERROR - ❌ Max Retries Hit. API is too busy.
2026-02-12 00:36:36,071 - LabInterpretationAgent - WARNING - Agent returned no results.
2026-02-12 00:36:38,073 - ConditionHypothesisAgent - INFO - Starting Diagnostic Hypothesis Generation...
2026-02-12 00:36:38,073 - ConditionHypothesisAgent - INFO - No abnormalities found. Returning healthy status.
2026-02-12 00:36:40,074 - SynthesizerAgent - INFO - Synthesizing final diagnostic report...
2026-02-12 00:36:40,960 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 5s before retry...
2026-02-12 00:36:47,105 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:36:59,581 - SynthesizerAgent - ERROR - ❌ Max Retries Hit. API is too busy.
2026-02-12 00:44:18,767 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 00:44:21,012 - FileAnalysisAgent - INFO - Starting File Analysis & Classification...
2026-02-12 00:44:21,014 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 00:44:22,262 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:44:32,266 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 00:44:32,742 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 00:44:52,744 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 00:44:53,031 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 00:45:35,036 - Orchestrator - INFO - Route: Standard Lab Analysis
2026-02-12 00:45:35,036 - LabInterpretationAgent - INFO - Starting Universal Lab Analysis...
2026-02-12 00:45:35,036 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 00:45:35,708 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:45:45,718 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 00:45:46,293 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 00:46:06,301 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 00:46:06,924 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 00:46:46,925 - LabInterpretationAgent - WARNING - Agent returned no results.
2026-02-12 00:46:48,927 - ConditionHypothesisAgent - INFO - Starting Diagnostic Hypothesis Generation...
2026-02-12 00:46:48,927 - ConditionHypothesisAgent - INFO - No abnormalities found. Returning healthy status.
2026-02-12 00:46:50,929 - SynthesizerAgent - INFO - Synthesizing final diagnostic report...
2026-02-12 00:46:50,929 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 00:46:51,349 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:47:01,354 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 00:47:01,590 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 00:47:21,603 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 00:47:21,769 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 00:50:17,470 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 00:50:19,279 - FileAnalysisAgent - INFO - Starting File Analysis & Classification...
2026-02-12 00:50:19,279 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 00:50:19,866 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:50:29,868 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 00:50:30,192 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 00:50:50,209 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 00:50:50,552 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 00:51:32,560 - Orchestrator - INFO - Route: Standard Lab Analysis
2026-02-12 00:51:32,560 - LabInterpretationAgent - INFO - Starting Universal Lab Analysis...
2026-02-12 00:51:32,560 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 00:51:32,980 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:51:42,991 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 00:51:43,404 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 00:52:03,404 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 00:52:03,865 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 00:52:43,869 - LabInterpretationAgent - WARNING - Agent returned no results.
2026-02-12 00:52:45,870 - ConditionHypothesisAgent - INFO - Starting Diagnostic Hypothesis Generation...
2026-02-12 00:52:45,870 - ConditionHypothesisAgent - INFO - No abnormalities found. Returning healthy status.
2026-02-12 00:52:47,873 - SynthesizerAgent - INFO - Synthesizing final diagnostic report...
2026-02-12 00:52:47,873 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 00:52:48,047 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:52:58,048 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 00:52:58,360 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 00:53:18,367 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 00:53:18,528 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 00:59:21,379 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 00:59:22,872 - FileAnalysisAgent - INFO - Starting File Analysis & Classification...
2026-02-12 00:59:22,873 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 00:59:23,635 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 00:59:33,636 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 00:59:33,873 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 00:59:53,878 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 00:59:54,232 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 01:00:36,234 - Orchestrator - INFO - Route: Standard Lab Analysis
2026-02-12 01:00:36,246 - LabInterpretationAgent - INFO - Starting Universal Lab Analysis...
2026-02-12 01:00:36,246 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:00:36,701 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 01:00:46,707 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:00:47,187 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 01:01:07,192 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:01:07,735 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 01:01:47,740 - LabInterpretationAgent - WARNING - Agent returned no results.
2026-02-12 01:01:49,743 - ConditionHypothesisAgent - INFO - Starting Diagnostic Hypothesis Generation...
2026-02-12 01:01:49,743 - ConditionHypothesisAgent - INFO - No abnormalities found. Returning healthy status.
2026-02-12 01:01:51,745 - SynthesizerAgent - INFO - Synthesizing final diagnostic report...
2026-02-12 01:01:51,745 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:01:52,102 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 01:02:02,107 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:02:02,707 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 20s before retry...
2026-02-12 01:02:22,710 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:02:23,282 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 40s before retry...
2026-02-12 01:04:39,382 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 01:04:42,123 - FileAnalysisAgent - INFO - Starting File Analysis & Classification...
2026-02-12 01:04:42,123 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:04:43,077 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 5s before retry...
2026-02-12 01:04:48,080 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:04:48,744 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 01:04:58,746 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:05:01,466 - Orchestrator - INFO - Route: Standard Lab Analysis
2026-02-12 01:05:01,466 - LabInterpretationAgent - INFO - Starting Universal Lab Analysis...
2026-02-12 01:05:01,466 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:05:02,445 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 5s before retry...
2026-02-12 01:05:07,458 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:05:08,086 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 01:05:18,095 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:05:19,433 - LabInterpretationAgent - WARNING - Agent returned no results.
2026-02-12 01:05:21,438 - ConditionHypothesisAgent - INFO - Starting Diagnostic Hypothesis Generation...
2026-02-12 01:05:21,438 - ConditionHypothesisAgent - INFO - No abnormalities found. Returning healthy status.
2026-02-12 01:05:23,440 - SynthesizerAgent - INFO - Synthesizing final diagnostic report...
2026-02-12 01:05:23,440 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:05:25,929 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 5s before retry...
2026-02-12 01:05:30,941 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:05:31,138 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s before retry...
2026-02-12 01:05:41,141 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:09:52,425 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 01:09:54,868 - FileAnalysisAgent - INFO - Starting File Analysis & Classification...
2026-02-12 01:09:54,868 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:09:55,659 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s to cool down...
2026-02-12 01:10:05,662 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:10:05,885 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 30s to cool down...
2026-02-12 01:10:35,887 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:10:36,295 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 60s to cool down...
2026-02-12 01:11:36,297 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 4)...
2026-02-12 01:11:36,675 - FileAnalysisAgent - WARNING - ⚠️ Quota Exceeded. Waiting 60s to cool down...
2026-02-12 01:12:36,691 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 5)...
2026-02-12 01:12:37,107 - FileAnalysisAgent - ERROR - ❌ Max Retries Hit. API is completely exhausted.
2026-02-12 01:12:39,109 - Orchestrator - INFO - Route: Standard Lab Analysis
2026-02-12 01:12:39,110 - LabInterpretationAgent - INFO - Starting Universal Lab Analysis...
2026-02-12 01:12:39,111 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:12:39,460 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s to cool down...
2026-02-12 01:12:49,474 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:12:50,024 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 30s to cool down...
2026-02-12 01:13:20,030 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:13:20,394 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 60s to cool down...
2026-02-12 01:14:20,396 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 4)...
2026-02-12 01:14:20,943 - LabInterpretationAgent - WARNING - ⚠️ Quota Exceeded. Waiting 60s to cool down...
2026-02-12 01:15:21,053 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 5)...
2026-02-12 01:15:22,662 - LabInterpretationAgent - ERROR - ❌ Max Retries Hit. API is completely exhausted.
2026-02-12 01:15:23,003 - LabInterpretationAgent - WARNING - Agent returned no results.
2026-02-12 01:15:25,009 - ConditionHypothesisAgent - INFO - Starting Diagnostic Hypothesis Generation...
2026-02-12 01:15:25,009 - ConditionHypothesisAgent - INFO - No abnormalities found. Returning healthy status.
2026-02-12 01:15:27,011 - SynthesizerAgent - INFO - Synthesizing final diagnostic report...
2026-02-12 01:15:27,011 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:15:27,766 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 10s to cool down...
2026-02-12 01:15:37,816 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:15:38,143 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 30s to cool down...
2026-02-12 01:16:08,157 - SynthesizerAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:16:08,565 - SynthesizerAgent - WARNING - ⚠️ Quota Exceeded. Waiting 60s to cool down...
2026-02-12 01:20:37,460 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 01:20:40,180 - FileAnalysisAgent - INFO - Starting File Analysis & Classification...
2026-02-12 01:20:43,489 - Orchestrator - INFO - Route: Standard Lab Analysis
2026-02-12 01:20:43,489 - LabInterpretationAgent - INFO - Starting Universal Lab Analysis...
2026-02-12 01:20:44,116 - LabInterpretationAgent - ERROR - ❌ Groq Error: Error code: 413 - {'error': {'message': 'Request too large for model `llama-3.1-8b-instant` in organization `org_01k01htgj6e8gbmr948thj49xv` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Requested 6139, please reduce your message size and try again. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-02-12 01:20:44,531 - LabInterpretationAgent - ERROR - ❌ Groq Error: Error code: 413 - {'error': {'message': 'Request too large for model `llama-3.1-8b-instant` in organization `org_01k01htgj6e8gbmr948thj49xv` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Requested 6139, please reduce your message size and try again. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-02-12 01:20:44,838 - LabInterpretationAgent - ERROR - ❌ Groq Error: Error code: 413 - {'error': {'message': 'Request too large for model `llama-3.1-8b-instant` in organization `org_01k01htgj6e8gbmr948thj49xv` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Requested 6139, please reduce your message size and try again. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-02-12 01:20:44,838 - LabInterpretationAgent - WARNING - Agent returned no results.
2026-02-12 01:20:46,840 - ConditionHypothesisAgent - INFO - Starting Diagnostic Hypothesis Generation...
2026-02-12 01:20:46,840 - ConditionHypothesisAgent - INFO - No abnormalities found. Returning healthy status.
2026-02-12 01:20:48,841 - SynthesizerAgent - INFO - Synthesizing final diagnostic report...
2026-02-12 01:35:47,083 - Orchestrator - INFO - --- Starting Analysis Pipeline (Type: LAB_REPORT) ---
2026-02-12 01:35:50,156 - FileAnalysisAgent - INFO - Starting File Analysis & Classification...
2026-02-12 01:35:50,156 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:35:50,761 - FileAnalysisAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:50,761 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:35:51,070 - FileAnalysisAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:51,076 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:35:51,278 - FileAnalysisAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:51,278 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 4)...
2026-02-12 01:35:51,787 - FileAnalysisAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:51,789 - FileAnalysisAgent - INFO - Sending request to Gemini (Attempt 5)...
2026-02-12 01:35:51,997 - FileAnalysisAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:53,998 - Orchestrator - INFO - Route: Standard Lab Analysis
2026-02-12 01:35:53,998 - LabInterpretationAgent - INFO - Starting Universal Lab Analysis...
2026-02-12 01:35:53,999 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 1)...
2026-02-12 01:35:54,291 - LabInterpretationAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:54,291 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 2)...
2026-02-12 01:35:54,646 - LabInterpretationAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:54,662 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 3)...
2026-02-12 01:35:54,947 - LabInterpretationAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
]
2026-02-12 01:35:54,947 - LabInterpretationAgent - INFO - Sending request to Gemini (Attempt 4)...
2026-02-12 01:35:55,263 - LabInterpretationAgent - ERROR - ❌ API Error: 400 API key expired. Please renew the API key. [reason: "API_KEY_INVALID"
domain: "googleapis.com"
metadata {
  key: "service"
  value: "generativelanguage.googleapis.com"
}
, locale: "en-US"
message: "API key expired. Please renew the API key."
